artist,song,text
J Cole,Neverland,"[Chorus:]  
Is the whole world gunning for me, or is it just all in my mind?  
If you want it, come and see me  
I aint got nothing but time  
One day you're gonna set me free  
But first you gotta let me shine  
Niggas aint high as I be  
See, look momma I'm flyin'  
  
To Neverland, Neverland, Neverland  
I'll probably never land  
Neverland, Neverland, noo, I'll never never land  
  
[J Cole - Verse 1]  
Check my fortune cookie, it's that Cole World  
Could that mean it's meant to be?  
So much drive a nigga coulda been a chauffeur  
This life is f-cking with me mentally  
Fake niggas try to act like they a friend to me  
I treat you lames how I see you lames, enemies  
My good girl say they wanna know the inner me  
My bad girl sayin' f-ck all that, enter me  
Double shots, hennessy bring out bad tendencies  
Try to cut something, need a volunteer, Tennessee  
Anything to take my mind off  
I logged on and made them muthaf-ckas sign off  
I got the on my dick they'll never climb off  
I switch watches yet I never took time off (time off)  
I don't know what's worse, fake friends or fake fans  
Both kissing ass for the chance to shake hands and damn  
  
[Chorus:]  
  
[J. Cole - Verse 2]  
I'm sorting through this, organised confusion to get my thoughts together  
This shit is sounding like a movie you can watch forever  
I gotta make it to the top, it's either now or never  
These other niggas can't adapt because they not as clever  
The shit they talk is more expensive but I doubt it's better  
She let that nigga make it rain but guess who got it wetter  
Cold World, snow flurries in the hottest weather  
And, so sick they can't fix this with medi-cine  
We at yo door and she gotta let us in  
It's what you want, I whet your appetite  
Cole hit the scene now I'm what everyone rapping like  
Shame you feel you have to bite  
Still aint nobody snapping right  
Pedal to the metal as I'm speeding through the traffic lights  
Bitch I gotta catch a flight, come on already  
Still fight like I'm the underdog, I'm on already  
Got a few niggas we bout to prove wrong, ya'll already already  
  
[Chorus:]

"
J Cole,New York Times,"This for all my niggas in the city  
But this shit really for Queens though  
Really for Queens though!  
Big city of dreams, motivated by schemes  
Gettin' money regimen  
Wit' my gettin' money machine, nah what I mean?  
  
New York times  
Come listen to these New York rhymes  
A southern nigga with a New York mind  
In the concrete jungle of Queens trying to be Kings  
Getting to the money of sins by any means  
As I, watch it all pan out, try not to stand out  
Fish out of water, yet an official reporter  
Up here, life is a bitch I blow a kiss at her daughter  
In a city where niggas will leave you shit outta order  
So yeah, you heard the news, disturbing news  
Shot a brother in the head, thank the lord he ain't dead  
Was in a coma for months, eyes ain't opened them once  
My nigga visibly stressed in a mess he's smoking his blunt  
What could I say, I can't relate to that  
All I do is pray for that  
This the city god told me, 'go and make it' at  
I got a date with destiny, I'm running late for that  
Grab a paper, hey kid, you gotta pay for that  
  
The New York Times  
The New York Times  
(Extra, extra, read all about it)  
They say you can win anywhere if you can win here  
And you ain't been no where if you ain't been here  
Hustle hard, yeah it really ain't a game mane  
Same places, different faces, on the train mane  
New York, New York  
  
Hop on the F train, took the express train  
Skip that local shit, my vocal sick  
That's how success came  
Once kings now we pawns in this chess game  
Wall street got black slave blood stains  
Which means, we built this city  
And never got scraps while the devil got fat  
In fact, reparation for niggas in desperation  
Fuck money, get my kid a real education  
Blood money spills, had a real revelation  
Southside make you realize there's still segregation  
Don't wanna preach I'm just thinking out loud  
Sometimes I wanna save the world and I be thinking bout how  
My motive, to lead my niggas to paradise  
Imagine the world, free from pain  
And we no longer scared at night  
Far from the crime, the blind leading the blind  
We don't make it prime time till we dyin'  
  
The New York Times  
The New York Times  
The New York Times  
(Extra, extra, read all about it)  
They say you can win anywhere if you can win here  
And you ain't been no where if you ain't been here  
Hustle hard, yeah it really ain't a game mane  
Same places, different faces, on the train mane  
New York, New York  
  
How I go from selling reefa and plates  
Till eating steaks with Cole and playing FIFA with Drake  
Should've been in the States, property of the Jakes  
Now I'm plotting on profits and properties on the lake  
Let me properly integrate you to it  
To show you how the heads of states and gangsters do it  
Them niggas talk a lot of shit but they ain't been through it  
I done been up in everything, cars you never seen  
City's you never heard of, from the streets where they murder  
Police observe us till they reach the verdict  
Kill 'em all, fucking kill 'em all  
If you can't send 'em till the pen, send 'em to the morgue  
Send 'em to the Lord, fuck it, send his broad  
Hundred shots through the dark but they never hit my heart, nigga  
Bitch nigga, take a pause  
Hundred shots through the dark you can never hit my heart  
  
The New York Times  
The New York Times  
The New York Times  
(Extra, extra, read all about it)  
They say you can win anywhere if you can win here  
And you ain't been no where if you ain't been here  
Hustle hard, yeah it really ain't a game mane  
Same places, different faces, on the train mane  
New York, New York

"
J Cole,No Role Models,"First things first rest in peace Uncle Phil  
For real, you the only father that I ever knew  
I get my bitch pregnant I'ma be a better you  
Prophesies that I made way back in the Ville  
For Phil, Listen even back when we was broke my team ill  
Martin Luther King would have been on Dreamville  
Talk to a nigga  
  
One time for my LA sisters  
One time for my LA hoes  
Lame niggas can't tell the difference  
One time for a nigga who knows  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
  
No role models and I'm here right now  
No role models to speak of  
Searchin' through my memory, my memory  
I couldn't find one  
Last night I was gettin' my feet rubbed  
By the baddest bitch, not Trina, but I swear to God  
This bitch will make you call your girl up and tell her ""Hey, what's good?""  
""Sorry I'm never comin' home I'ma stay for good""  
Then hang the phone up, and proceed to lay the wood  
I came fast like 9-1-1 in white neighborhoods  
Ain't got no shame bout it  
She think I'm spoiled and I'm rich cause I can have any bitch  
I got defensive and said ""Nah, I was the same without it""  
But then I thought back, back to a better me  
Before I was a B-list celebrity  
Before I started callin' bitches bitches so heavily  
Back when you could get a platinum plaque without no melody  
You wasn't sweatin' me  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
  
I want a real love, dark skinned and Aunt Viv love  
That Jada and that Will love  
That leave a toothbrush at your crib love  
And you ain't gotta wonder whether that's your kid love  
Nigga I don't want no bitch from reality shows  
Out of touch with reality hoes  
Out in Hollywood bringin' back 5 or 6 hoes  
Fuck em' then we kick em' to the door  
Nigga you know how it go  
She deserved that, she a bird, it's a bird trap  
You think if I didn't rap she would flirt back  
Takin' off her skirt, let her wear my shirt before she leave  
I'ma need my shirt back  
Nigga you know how it go  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
  
There's an old saying in Tennessee - I know it's in Texas - probably in
Tennessee that says fool me once, shame on - shame on you.  
If you fool me we can't get fooled again  
  
Fool me one time shame on you  
Fool me twice, can't put the blame on you  
Fool me three times, fuck the peace signs  
Load the chopper, let it rain on you  
[x2]  
  
My only regret was too young for Lisa Bonet  
My only regret was too young for Nia Long  
Now all I'm left with is hoes from reality shows  
Hand her a script the bitch probably couldn't read along  
My only regret was too young for Sade Adu  
My only regret could never take Aaliyah home  
Now all I'm left with is hoes up in Greystone  
With the stale face cause they know it's they song  
She shallow but the pussy deep (she shallow, she shallow)  
She shallow but the pussy deep (she shallow, she shallow)  
She shallow but the pussy deep (she shallow, she shallow)  
She shallow but the pussy deep (she shallow, she shallow)  
  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved  
Don't save her  
She don't wanna be saved

"
J Cole,Nothing Lasts Forever,"[Intro:]  
(Oh oh oh oh oh)  
(La da da da da)  
  
[Hook:]  
I tried, you tried, we tried  
All of the times that we had together  
We should of known nothing last forever(X2)  
  
[Verse 1: J. Cole]  
When this shit end, man it's gon get ugly  
Real real ugly, your grandmama love me  
And your mama love me, little sister hugs me  
Even got a few homegirls that wanna fuck me  
Soon as this shit end, forget about it  
You been stayin' in my crib, you gotta get up out it  
Cause if you layin' in my bed, let's admit about it  
One time fuckin' and we no longer upset about it  
Cause when this shit ends it's either all or nothin'  
I thought you loved me, how the hell you gon call ya cousin?  
You know the diesel ass, half slow, evil ass  
Nigga in that Honda showin' up with that drama  
On my mama, we been through it all  
From the goods to the bads, rise to the fall  
You done seen me at my best, seen me at my worst  
So when this shit ends, know it's gon hurt  
  
[Hook:]  
  
[Verse 2: J. Cole]  
They say we won't last  
I know you suspicious, but you don't ask  
And I don't tell, that's where we both fell  
A good nigga gone bad  
Good chick a lil mad as fuck, she done had enough  
I be, out here tryna raise my status up  
But success bring bitches, and they bad as fuck  
Ass fat as fuck, with a little ol' waist  
I ain't want the whole meal, just a little ol' taste  
Should have looked both ways fore I crossed you  
I guess I never thought I could have ever have lost you  
Now I'm out stuntin' with this bitch, you ain't about nothin'  
While some nigga learnin' all the shit I taught you  
Damn, guess you deserve that, a new start  
But deep down you know we grew apart  
Long before I broke your heart, if I lost your respect  
I'm just hopin' you don't look at me as you somethin' you regret  
  
[Hook:]  
  
[Verse 3: J. Cole]  
I got your message I been meanin' to respond, know it's been awhile  
Apologies, I ain't been around  
I wanna kick it, but I know that shit is different now  
And times have changed  
Let me know if I'm out of bounds, are the lines the same?  
I mean ya, lookin' good, yeah you still got it  
Been reminiscin' and I'm not sure how I feel about it  
Now we can say that all good things come to an end  
But we know each other way too well to pretend  
We went from friends to somethin' much more  
To breakin' up to makin' up and fuckin' once more  
Second chances, we gave enough to finally  
We gave it up, but some days I be wakin' up and wantin' one more  
But what for? Maybe it's just the weather  
We break each others heart's, so maybe it's for the better  
Holler whenever, cause you always got a friend in me  
And nothin' lasts forever, least we got these memories  
  
[Hook:]

"
Kanye West,Coldest Winter,"On lonely nights I start to fade  
(On lonely nights I start to fade)  
Her love is a thousand miles away  
(Her love is a thousand miles away)  
Memories made in the coldest winter  
Goodbye my friend will I ever love again  
  
Memories made in the coldest winter  
  
It's 4am and I can't sleep  
(It's 4am and I can't sleep)  
Her love is all that I can see  
(Her love is all that I can see)  
Memories made in the coldest winter  
Goodbye my friend will I ever love again  
  
Memories made in the coldest winter  
Winter, winter  
  
Goodbye my friend will I ever love again  
Goodbye my friend will I ever love again  
Goodbye my friend will I ever love again  
  
If spring can take the snow away  
(If spring can take the snow away)  
Can it melt away all of our mistakes  
(Can it melt away all of our mistakes)  
Memories made in the coldest winter  
Goodbye my friend I won't ever love again  
  
Never again

"
Kanye West,Crack Music,"[Chorus]  
That's that crack music nigga  
That real black music nigga  
(That's that crack music nigga)  
(That real black music nigga)  
  
How we stop the black panthers?  
Ronald Reagan cooked up an answer  
You hear that?  
What Gil Scott was hearing  
When our heroes and heroines got hooked on heroin  
Crack raised the murder rate in DC and Maryland  
We invested in that it's like we got Merril-Lynch  
And we been hanging from the same tree ever since  
Sometimes I feel the music is the only medicine  
So we cook it, cut it, measure it, bag it, sell it  
The fiends cop it  
Nowadays they can't tell if that's that good shit  
We ain't sure man  
Put the CD on your tongue yeah, that's pure man  
  
[Chorus]  
  
From the place where the fathers gone  
The mothers is hardly home  
And the  
Gonna lock us up in a, home  
How the Mexicans say we just trying to party homes  
They want to pack us all in a box like Styrofoam  
Who gave Saddam anthrax?  
George Bush got the answers  
Back in the hood it's a different type of chemical  
Am and Hammer baking soda  
Raised they own quota  
Writing when our soldiers ran for the stove 'cause  
'Cause dreams of being 'Hova went from being a brokeman to a being a dopeman  
Ta being a president look there's hope man  
This that inspiration for the mos and the folks man  
Shorty come and see if mama straight overdosing  
And this is the soundtrack  
This the type of music you make when you round that  
Crack music nigga  
That real black music nigga  
  
That's that crack music nigga  
That real black music nigga  
  
God-how could you let this happen, happen, happen, happen, happen, happen?  
  
That's that crack music, crack music  
That real black music, black music  
  
That's that crack music nigga  
That real black music nigga  
  
That's that crack music, crack music,that real black music, black music  
  
Our father, give us this day our daily bread, give us these days and take our
daily bread  
See I done did all this ole bullshit  
And to atone I throw a little something, something on the pulpit  
We took that shit, measured it and then cooked that shit  
And what we gave back was crack music  
And now we ooze it through they nooks and crannies  
So our mammas ain't got to be they cooks and nannies  
And we gonna repo everything they ever took from Grammy  
Now the former slaves trade hooks for Grammy's  
This dark dixon has become America's addiction those who ain't even black use
it

"
Michael Jackson,It's Too Late To Change The Time,"Too Late  
Too Late  
Too Late  
In this almighty cage  
We shop through the yellow page  
Gone is the corner store  
There is a supermarket there for you  
  
But feelings remain the same  
  
And it's too late, too late to change the time  
Well it's too late, too late to change the time  
And it's too late, too late to change the time  
But it's not too late to change your mind (too late)  
  
It's a new day, a new age  
A photograph is taken, its ready one minute later  
Cars are bigger and better  
Manufacture satisfy  
Any world full of crime  
I can't let you take  
  
And it's too late, too late to change the time  
And it's too late, too late to change the time  
And it's too late, too late to change the time  
But it's not too late to change your mind (too late)  
No, no  
  
So you want to be a star  
I think you are  
You don't have to go further  
Then my loving arms  
  
And it's too late, too late to change the time  
But it's not too late (too late) to change your mind  
  
Are you sure you want to go to New York City (New York City)  
Where girls make it big if their pretty (if their pretty)  
Let say you get that penthouse view  
But whose gonna love you the way I do (just the way I do)  
  
It's too late, too late to change the time  
And it's too late, too late to change the time  
No, too late, too late to change the time  
But it's not too late (too late) to change your mind  
Yea, yea, yea  
  
And it's too late, too late to change the time  
It's too late, too late to change the time  
Ooh, too late, too late to change the time  
But it's not too late (too late) to change your mind  
Yea, yea, yea  
  
Too late, too late

"
Michael Jackson,Jackson 5 Medley,"I Want You Back  
When I had you to myself  
I didn't want you around  
Those pretty faces always made you  
Stand out in a crowd  
  
Then someone picked you from the bunch  
One glance was all it took  
Now it's much too late for me  
To take a second look  
  
Oh, baby, give me one more chance  
(To show you that I love you)  
Won't you please let me  
(Back in your heart)  
Oh, darling, I was blind to let you go  
(Let you go, baby)  
But now since I see you in his arms  
  
I want you back  
Yes, I do now (I want you back)  
Ooh, ooh, baby (I want you back)  
Yeah, yeah, yeah (I want you back)  
Now, now, now  
  
The Love You Save  
When we played tag in grade school  
You wanted to be it  
But chasin' boys was just a fad  
You crossed your heart, you'd quit  
When we grew up you traded  
Your promise for my ring  
Now just like back in grade school  
You're doing the same old thing  
  
Stop, the love you save maybe your own  
Darlin' take it slow  
Or some day you'll be all alone  
(You better stop)  
(The love you save maybe your own)  
Darlin' look both ways before you cross me  
You're heading for a danger zone  
  
I'll Be There  
You and I must make a pact  
We must bring salvation back  
Where there is love  
I'll be there  
(I'll be there)  
  
I'll reach out my hand to you  
I'll have faith in all you do  
Just call my name and I'll be there  
(I'll be there)  
  
I'll be there to comfort you  
Build my world of dreams around you  
I'm so glad that I found you  
I'll be there  
With a love that's strong  
I'll be your strength  
I'll keep holdin' on, ooh  
(Holding on)  
  
If you should ever find someone new  
I know he'd better being good to you  
'Cause if he doesn't  
I'll be there (I'll be there)  
  
Don't you know, baby, yeah, yeah  
I'll be there  
I'll be there  
Just call my name and I'll be there  
Just look over your shoulders, honey, ooh  
I'll be there  
I'll be there  
  
Just call my name, and I'll be there

"
Michael Jackson,Jam,"Nation to nation, all the world must come together,  
Face the problems that we see,  
Then maybe somehow we can work it out.  
I asked my neighbor for a favor, she said, later.  
What has come of all the people, have we lost love of what it's about?  
I have to find my peace cause no one seems to let me be.  
False prophets cry of doom, what are the possibilities?  
I told my brother there'll be problems, times and tears for fears,  
But we must live each day like it's the last.  
Go with it, go with it.  
  
[Chorus]  
Jam. It ain't, it ain't too much stuff,  
It ain't too much, it ain't too much for me to jam.  
It ain't, it ain't too much stuff,  
It ain't, don't you, it ain't too much for me to  
  
The world keeps changing, rearranging minds and thoughts,  
Predictions fly of doom, the baby boom has come of age, we'll work it out.  
I told my brother, don't you ask me for no favors,  
I'm conditioned by the system, don't you talk to me, don't scream and shout.  
She pray to God to Buddha, then she sings a Talmud song.  
Confusions contradict the self, do we know right from wrong?  
I just want you to recognize me, I'm the temple,  
You can't hurt me, I found peace within myself.  
Go with it, go with it.  
  
[Chorus]  
  
[Bridge]  
Uh, huh, it ain't too much stuff, it ain't too much  
It ain't too much for me to jam.  
It ain't, it ain't too much stuff, it ain't, don't you,  
It ain't too much for me to  
  
Jam, jam, here comes the man, hot damn,  
The big boy stands, movin' up a hand.  
Makin' funky tracks with my man Michael Jackson,  
Smooth criminal, that's the man, Mike's so relaxed.  
Mingle, mingle, jingle in the jungle, bum rushed to door 3 and 4's in a
bundle.  
Execute the plan, first I cooled like a fan,  
Got with Janet, then with Guy, now with Michael 'cause it ain't hard to  
  
[Chorus]  
  
[Bridge]  
  
[Repeats]  
Jam. It ain't, it ain't too much stuff,  
It ain't too much, it ain't too much for me to jam.  
Uh, huh, it ain't too much stuff, it ain't, don't you,  
It ain't too much for me to

"
Michael Jackson,Johnny Raven,"Free and untamed that's how I've grown  
Settling down ain't my nature  
Roots I'll never own  
Oh your smile  
But tell me, ain't your child  
How can you cage a bird  
Born to be wild  
  
[Chorus]  
I'm Johnny Raven by and by  
Oh, I'm going to leave your nest girl  
Another nest to try  
Ooh Johnny Raven  
Girl you know I shouldn't have loved you  
Yeah, but I gotta leave you  
When my restless heart says goodbye  
  
Look at you little girl  
You feel love so deep  
If I could change in a second  
I'd change for you like that  
Stay right here for keeps  
But I'm home free for no thrills  
Stray I will  
Seems I gotta need one girl  
Never can feel  
  
[Chorus]  
  
Everybody knows my name  
I'm Johnny Raven yeah, yeah by and by  
I'm gonna fly  
When you cry part of me's gonna die

"
Michael Jackson,Just A Little Bit Of You,"Just a little bit of you every day  
Will surely keep the doctor away  
Just a little bit of you every day  
Will surely keep the doctor away  
  
I told my mama how I feel about your power  
Your love can heal, can't no doctor's remedy  
Ever do what you do for me  
  
Just a little bit of you every day  
Will surely keep the doctor away  
Eeny weeny teeny bit of your love  
Baby it's all I need, it's all I need  
  
Since the day I've been loving you  
I can't catch a cold, I can't catch the flu'  
The sweet loving you've been giving me  
Has become my daily need  
  
Just a little o' your love, every day  
It's all I need, that's all I need  
Just a little bit baby  
That's all I need, that's all I need  
  
So don't send no doctor to my door  
'Cause Doctor John been here before  
Don't you send him, just come yourself  
Bring your loving and nothing else  
  
Ooh just a, just a,  
Just a little bit of you every day  
Will surely keep the doctor away  
Just a little bit of you every day  
Will surely keep the doctor away

"
Michael Jackson,Just Friends,"(with Carole Bayer Sager)  
  
You and me  
We've traded hearts  
I guess that's how  
It always starts out  
And then I guess it always ends  
  
Look at us  
(Now)  
Sayin'  
I don't think that you and me  
Can just be friends  
Maybe this is how the whole thing  
Has to just end  
  
And if we could  
Have loved enough  
(La la dee, la la dee dah dah, la la dah, la la dah, la la dah, la...)  
We would have handled  
When it got rough  
But one of us let go too soon  
  
So here we are  
(Here we are)  
Now sayin'  
I don't think that you and me  
Can just be friends  
Maybe this is how the whole thing  
Has to just end  
  
I wish you'd understand...  
  
It's funny how  
When love has gone  
There's only one left holdin' on  
When someone's always hurtin' more  
Still lonely for the other  
  
Sayin'  
I don't think that you and me  
Can just be friends  
(Hmm...)  
I don't ever wanna feel so much again  
Feel again...  
Unless it's you..  
You... Again  
  
(La la dee, la la dee dah dah, la la dah, la la dah, la la dah, la...)  
I guess that's how it always starts out  
And then I guess  
It always ends  
  
Look at us  
(Look at us)  
(Now)  
Now sayin'  
I don't think that you and me  
Can just be friends  
(Hmm...)  
Maybe this is how the whole thing  
Has to just end?  
  
La la dee, la la dee dah dah, la la dah, la la dah, la la dah, la...

"
Michael Jackson,Just Good Friends,"[Stevie]  
Na Na Na Na Na Na Na Nah!  
  
[Michael]  
Hoo Hoo!  
Dancin' Hee!  
Doggone Lover!  
  
[Stevie]  
C'mon Boy  
  
[Michael]  
I Watched You On The Floor  
Cheek To Cheek  
She's Getting To You  
You Didn't See Her Eyes On  
Me No  
She Looked Right Through You  
(Before You Make)  
Before You Make  
(A Big Mistake)  
Remember  
That Looks Can Fool You  
Babe Hee!  
  
There's Something I Would  
Sure Appreciate  
(If You Can Keep A Secret)  
  
Baby Loves Me  
But She Never Shows  
She Cares  
(No, You Won't See Her Kiss  
And Hug Me)  
Baby Loves Me  
No She Acts Like I'm  
Not There  
(That Doesn't Mean She  
Doesn't Love Me-Ooo)  
  
If They Ask Her  
Tell 'Em That We're Just  
Good Friends  
  
Dah! Chika-Chika-Chika-Ah!  
Just Good Friends  
  
Ah! Chika-Chika-Ah!  
Ooo  
(Doot-Do-Do-Doo)  
Hee! Aaow!  
Just Good Friends  
  
[Stevie]  
You Better Take Advice  
Never Trust-First Impressions  
I Tried To Hide This Affair  
From Their Suspicions  
  
So Even If She's Asking You  
To Stay  
You Better Know Where  
You Stand  
(You Better Know Where  
You Stand)  
  
Baby Loves Me  
Though She Never Shows  
She Cares  
(No, You Won't See Her Kiss  
And Hug Me)  
My Baby Loves Me  
Though She Acts Like I'm  
Not There  
(That Doesn't Mean She  
Doesn't Love Me-Ooo)  
  
Now If They Ask You  
Jus' Tell 'Em That We're Just  
Good Friends  
  
Yes, Just Good Friends  
(Just Good Friends)  
Root-Do-Do-Do  
(Doot-Do-Do-Do)  
Just Good Friends  
  
[Michael]  
Listen Up, Hee  
We've Got A  
Problem Here  
  
[Stevie]  
I Can See The Signs  
  
[Michael]  
I Guess The Lady  
  
[Both]  
Is Still Making Up Her Mind  
  
(Mind)  
(Say We're Just Good Friends)  
  
[Stevie]  
Baby Loves Me  
Though She Never Shows  
She Cares  
(Never Shows She Cares)  
No You Won't See Her Kiss  
And Hug Me  
(Just Good Friends)  
(My Baby Loves Me)  
  
[Michael]  
Though She Acts Like I'm Not  
There  
You Doggone Lover, Hee  
  
[Stevie]  
Aaow!  
(Doot-Do-Do-Doo)  
  
Don't You want to Know? My  
Baby Loves Me  
Though She Never Shows  
She Cares  
(Never Shows She Cares)  
  
[Michael]  
Hee! Hee!  
  
[Stevie]  
She Doesn't Kiss And Hug Me  
(Just Good Friends)  
  
[Michael]  
My Baby Loves Me  
She Love Me, She Love Me,  
(Never Shows She Cares)

"
Michael Jackson,Just Leave,"1st verse  
  
They think I melosted a kid, but that's just crazy bullshit, to tell you the
truth I was proven inoccen.. Tah, if you don't believe me, then why wont you
just leave, hee hee, just leave, ow, if you don't care, get out of my hair.  
  
2nd verse  
  
I was in jail, but then I got bai-led, I was walking down, til a fan got me, I
was tryin to run to my small little yun, but then I said wats the use, I don't
aaaabuuuuuuse, just leave, hee, just leave my place, let me enjoy my freedom,
let me take my place as the king of pop! Ow  
  
3rd verse  
  
Leave, heee  
Just leave, hee hee  
Don't invade, or ill  
Prevade, so just leave hee hee  
Just leave, ooooooooooohhhhhh!  
  
Everybody sing,  
  
Mamajama, I got my pajamas,  
Mamajama, I got my pajamas,  
One more time,  
Mamajama, I got my pajamas!!!!!!!!!!!!!!!!!!  
  
Leave just leave, hee hee  
Leave, or ill, ow!  
  
Repaeat verse 1, 3 and then your done.

"
Michael Jackson,Keep The Faith,"If you call out loud  
Will it get inside  
Through the heart of your surrender  
To your alibis  
And you can say the words  
Like you understand  
But the power's in believing  
So give yourself  
A chance  
  
'cause you can  
Climb the highest mountain  
Swim the deepest sea, hee  
All you need is the will to want it  
And, little self-esteem  
  
So keep the faith  
Don't let nobody turn you 'round  
You gotta know when it's good to go  
To get your dreams up off the ground  
  
Keep the faith, baby, yea  
Because it's just a matter of time  
Before your confidence will win out  
Believe in yourself no matter what it's gon' take  
You can be a winner  
But you got to keep the faith  
  
gon' keep it brother  
You got it  
And when you think of trust  
Does it lead you home  
To a place that you only dream of when you're all alone  
And you can go by feel  
'stead of circumstance  
But the power's in beliving  
So give yourself a chance  
  
I know that you can  
Sail across the water  
Float across the sky, high  
Any road that you take will get you there  
If you only try  
  
So keep the faith, ow  
Don't let nobody take you down, brother  
Just keep your eyes on the prize  
And your feet flat on the ground  
Keep the faith, baby, yea  
Because it's just a matter of time  
Before your confidence will win out  
  
I told my brother how to do the thing right  
Lift up your head and show the world you got pride  
Go for what you want, don't let 'em get in your way  
You can be a winner,  
But you got to keep the faith  
Gon' keep it brother  
You got it  
I know that keepin' the faith  
Means never givin' up on love  
But the power that love has  
To make it right  
Makes it  
Makes it right  
  
Keep the faith  
Don't let nobody turn you 'round brother  
You got to know when it's good to go  
To get your dreams up off the ground  
Keep the faith  
Baby, yea  
Because it's just a matter of time  
Before your confidence will win out  
  
Better stand up and act like you wanna do right  
Don't play the fool for the rest of your life  
Work on it brother and you'll make it someday  
Go for what you want and don't forget the faith  
Look at yourself and what you're doin' right now  
Stand back a minute just to check yourself out  
Straighten out your life and how you're livin' each day  
Get yourself together, 'cause you got to keep the faith  
Uh, uh, uh  
  
Don't let nobody take you down, brother  
Just keep your eyes on the prize  
And your feet flat on the ground  
Keep the faith, baby, yea  
Because it's just a matter of time  
Before your confidence will win out  
Lift up your mind  
Before your mind gets blown  
Some things in life you best just leave them alone  
Go for what you want  
Don't let it get in your way  
You can make it happen  
But ya got ta keep the faith  
  
Gon' keep it brother  
You got to keep the faith  
Yeah keep the faith  
Gon' keep it sister  
You got to keep the faith now, now  
  
I'll show my brotha  
How to do the thing right  
Lift up your head and show the world you got pride  
Go for what you want  
Don't let 'em get in your way  
You can be a winner if you keep the faith  
  
Straighten out yourself and get your mind on track  
Dust off your butt and get your self-respect back  
You've known me long enough to know that I don't play  
Take it like you want it but you got to keep the faith  
Gon'  
  
Don't let nobody take you down  
Just keep your eyes on the prize  
And get your feet back on the ground  
Keep the faith, baby, yea  
Because it's lust a matter of time  
Before your confidence will win out  
  
But till that day  
I said you've got to keep the faith!

"
Michael Jackson,Keep Your Head Up,"She's lookin' for a job and a finer place to stay,  
She's lookin' for the hope in the empty promising,  
She's workin' two jobs, keepin' alive,  
She works in a restaurant, night and day  
She waits her life away  
She wipes the tears away  
  
She cries inside every time she feels this way,  
And she's dying inside every time her baby cries, no  
  
Keepin' your head up to the sky,  
Keepin' your mind up stay alive,  
Gimme your wings so we can fly,  
(Keep your head up tonight)  
  
Keepin' your head up to the sky,  
And we can just rise up tell me now,  
Gimme your wings so we can fly  
  
Giving up the life in the birds in the trees  
And we're sucking up the air in the earth from under me,  
(It's never too late)  
I can't even breathe (to see) I can't even see,  
(Oh keep) Keep your head up don't give up today,  
How long can we wait?  
I wish that love would come today  
  
All you need is love,  
Tell you I'm know it's comin' soon,  
And all you need is just a moment, won't it do,  
Keep your head up  
  
Keepin' your head up to the sky,  
Keepin' your mind to stay alive  
Gimme your wings so we can fly,  
(fly away, fly away, fly away)  
(Keep your head up tonight)  
  
Keepin' your head up to the sky,  
And we can just rise up tell me now,  
Gimme your wings so we can fly  
(Oh why)  
  
Everybody say the time is borrowed  
And hanging down your head just ain't no good  
And if you dance and rise above tomorrow  
(Give it a chance)  
Just give yourself a chance,  
Find the circumstance,  
Rise and do it again  
  
Keepin' your head up to the sky (Oh God)  
Keepin' your mind up stay alive (Oh no)  
Gimme your wings so we can fly  
(Yeah, yeah!)  
Keepin' your head up to the sky,  
And we can just rise up tell me now  
Gimme your wings so we can fly  
  
(I needed you know, I needed you now)  
Keepin' your head up to the sky  
(I needed you night right through the day)  
Keepin' your mind just stay alive  
(I needed you now)  
Keepin' your wings so we can fly (Woo! woo!)  
(Yeah!)  
  
(I needed you know, I needed you now)  
Keepin' your head up to the sky  
(I needed you night right through the day)  
And we can just rise up tell me now  
(I needed you now)  
Keepin' your wings so we can fly (Woo! woo! woo!)  
  
Gonna shine his smile on us today  
Keep your head up  
Gonna shine his smile on us today, today  
Keep your head up  
  
Those songs gon' rise on us today, today  
Gonna shine his smile on us today, today  
  
(I needed you now, I needed you now)  
Those songs gon' rise on us today, today  
(I needed you night right through the day)  
(I needed you now)  
Gonna shine his smile on us today, today  
Keep your head up

"
